ARPT_ID,ARPT_NAME,LAT_AVG,LONG_AVG,RWY_CNT,RWY_LEN_AVG,RW_LEN_6K_10K,RWY_LEN_GE_10K
VER,JESSE VIERTEL MEML,38.94672847,-92.68266967,1,4000.0,0,0
XBP,BRIDGEPORT MUNI,33.17395972,-97.82842714,1,5005.0,0,0
WEA,PARKER COUNTY,32.74628669,-97.68245219,1,2892.0,0,0
XNI,ANDREW OTHOLE MEML,35.06067504,-108.9375991,1,6000.0,0,0
WHP,WHITEMAN,34.25927222,-118.4134278,1,4120.0,0,0
XS09,ESTATES AIRPARK,30.53915555,-95.436225,1,3800.0,0,0
WI31,MINNESUING,46.41016944,-91.65373889,1,5300.0,0,0
XS44,RANCHO DEL CIELO,31.01526454,-104.2122967,1,6280.0,1,0
WI33,BEN SUTHERLAND,46.10355278,-91.90240555,1,2076.0,0,0
XS75,WEST RANCH,30.4563785,-98.48972623,1,5561.0,0,0
WI46,FUN-AIR,43.88276389,-88.53991667,1,1407.0,0,0
XVG,LONGVILLE MUNI,46.98990739,-94.20363219,1,3549.0,0,0
WI66,HALLICK FARM,43.09822778,-89.7748375,1,1550.0,0,0
W11,SULLIVAN,43.00720472,-88.60282319,1,4558.0,0,0
WI72,VALHALLA,42.76134722,-88.04232639,1,2540.0,0,0
W16,FIRST AIR FLD,47.87136347,-121.9952439,1,2087.0,0,0
WI80,PISHA FARM,43.77630833,-90.41427361,1,1530.0,0,0
VJI,VIRGINIA HIGHLANDS,36.68710253,-82.03332669,1,4471.0,0,0
WJF,GENERAL WM J FOX AIRFIELD,34.74104836,-118.2186398,1,7201.0,1,0
W24,FALWELL,37.37806726,-79.12170471,1,2932.0,0,0
VOK,VOLK FLD,43.93923847,-90.25316166,1,9000.0,1,0
Y72,BLOYER FLD,43.97622691,-90.48062123,1,3900.0,0,0
VPC,CARTERSVILLE,34.12314744,-84.8487065,1,5760.0,0,0
W28,SEQUIM VALLEY,48.09792222,-123.1879208,1,3508.0,0,0
VES,DARKE COUNTY,40.2044104,-84.53242264,1,4802.0,0,0
VKX,POTOMAC AIRFIELD,38.74864166,-76.95592222,1,2665.0,0,0
VG18,SKY BRYCE,38.81540277,-78.77075694,1,2240.0,0,0
W42,FALLSTON,39.50132361,-76.41133472,1,2200.0,0,0
WMO,WHITE MOUNTAIN,64.68918542,-163.4127545,1,3000.0,0,0
W50,DAVIS,39.24354444,-77.14987361,1,2000.0,0,0
WN29,BLUE RIBBON,48.13025,-123.2055208,1,1961.0,0,0
Z09,KASIGLUK,60.87334291,-162.5243007,1,3000.0,0,0
WN53,FRONTIER AIRPARK,48.11042361,-122.0628361,1,3800.0,0,0
Z47,ENGSTROM FLD,64.67909028,-165.2992014,1,2000.0,0,0
WNA,NAPAKIAK,60.6903306,-161.978489,1,3248.0,0,0
Z90,STAMPEDE,63.75120556,-150.3302639,1,1960.0,0,0
WRB,ROBINS AFB,32.64017431,-83.5919293,1,12001.0,0,1
Z99,METTIE AIRSTRIP,46.71495833,-120.3288167,1,4600.0,0,0
WRG,WRANGELL,56.48432364,-132.3698309,1,6000.0,0,0
X50,MASSEY RANCH AIRPARK,28.97890905,-80.92477479,1,4360.0,0,0
VG31,NESTER FUNNY FARM,36.73213803,-80.55966886,1,800.0,0,0
X55,MID-FLORIDA,28.84334861,-81.6300875,1,3200.0,0,0
VQS,ANTONIO RIVERA RODRIGUEZ,18.13481111,-65.49361666,1,4301.0,0,0
W00,FREEWAY,38.94137083,-76.77238194,1,2420.0,0,0
WS20,YOUNG TACTICAL LANDING SITE,43.95376333,-90.66410681,1,5726.0,0,0
X63,DR HERMENEGILDO ORTIZ QUINONES,18.13806944,-65.80070555,1,2458.0,0,0
ZNC,NYAC,60.98103056,-159.9939194,1,4512.0,0,0
XA0,PROSE FLD,33.14816666,-97.28002778,1,1660.0,0,0
VG54,BEAR RIVER FLD,38.31901388,-78.76370833,1,2000.0,0,0
XA42,TALI HOMMA FLD,32.37569722,-96.38581805,1,2387.0,0,0
WSM,WISEMAN,67.40510416,-150.1208681,1,2000.0,0,0
XA49,BLUE JAY AIRFIELD,33.09044722,-97.26787222,1,1637.0,0,0
VG65,BIGLER AIRFIELD,37.49326028,-75.90044133,1,2400.0,0,0
XA89,FAITH RANCH,28.20856111,-100.0188028,1,5305.0,0,0
VT72,VILLENEUVE FLD,44.51575,-72.95451389,1,2105.0,0,0
VIS,VISALIA MUNI,36.31863754,-119.3928614,1,6562.0,1,0
WT15,CUTTY FLD,48.84246,-122.514315,1,304.0,0,0
W04,OCEAN SHORES MUNI,46.99921997,-124.1423825,1,3100.0,0,0
WT18,MEISE FLD,47.184606,-119.22311,1,3634.0,0,0
W05,GETTYSBURG RGNL,39.84130912,-77.27464974,1,3100.0,0,0
WT32,HART,47.638926,-119.163173,1,3067.0,0,0
XS05,FREEDOM,33.07282181,-97.39833972,1,2500.0,0,0
WT37,LOCKWOOD DRY COULEE,48.36875,-119.6165694,1,3830.0,0,0
XS22,LAME DONKEY,33.79858333,-98.40083194,1,1170.0,0,0
WTK,NOATAK,67.56117911,-162.9804225,1,3992.0,0,0
XS42,EMBARCADERO,33.266375,-96.51672222,1,2188.0,0,0
WV68,TAYLORS,39.35553333,-78.07903611,1,1100.0,0,0
XS46,GRITZ FLD,28.630675,-97.38589444,1,3291.0,0,0
VT8,SHELBURNE,44.36030277,-73.22639444,1,3077.0,0,0
XS71,SAN CHRISTOVAL RANCH,28.74867639,-98.04553055,1,3955.0,0,0
VTA,NEWARK-HEATH,40.02465818,-82.46181451,1,4649.0,0,0
XS76,VAUGHN FARM,34.510875,-101.8165972,1,2000.0,0,0
VG67,STUART RED HOUSE FLD,37.20424722,-78.83403611,1,2100.0,0,0
XSA,TAPPAHANNOCK/ESSEX COUNTY,37.85960907,-76.89411934,1,4300.0,0,0
VGC,HAMILTON MUNI,42.84343937,-75.56119983,1,5314.0,0,0
W09,LOWER MONUMENTAL STATE,46.54972222,-118.5366958,1,3300.0,0,0
WY00,RED REFLET RANCH,43.96770446,-107.3794831,1,5000.0,0,0
Y14,MARV SKIE-LINCOLN COUNTY,43.45490205,-96.80131265,1,3650.0,0,0
WY02,MORRISON,41.07338889,-104.4109028,1,1738.0,0,0
W13,EAGLE'S NEST,38.0769375,-78.9444375,1,2004.0,0,0
WY08,SUNDANCE RANCH,43.72680555,-111.0336111,1,1472.0,0,0
Y31,WEST BRANCH COMMUNITY,44.24481642,-84.17980862,1,5000.0,0,0
WY19,FISH CREEK RANCH,42.54402778,-110.3959722,1,1926.0,0,0
Y43,ANITA MUNI-KEVIN BURKE MEML FLD,41.43991111,-94.77013764,1,2825.0,0,0
WY45,MICHAEL SKYPARK,41.16680555,-104.4494028,1,2042.0,0,0
Y49,WALKER MUNI,47.15948065,-94.64534668,1,3220.0,0,0
WY46,RADIO RANCH,41.07277777,-104.8256528,1,1855.0,0,0
W20,MOSES LAKE MUNI,47.14200416,-119.2378818,1,2513.0,0,0
WY53,MOBURG AERO,44.08291666,-104.1320833,1,2980.0,0,0
VKS,VICKSBURG MUNI,32.23914498,-90.92819329,1,5000.0,0,0
WY56,PIERCE RANCH,44.9701085,-104.5685365,1,2414.0,0,0
Y65,CAMPBELL-PRATT,45.40617083,-84.5984,1,3005.0,0,0
WY58,HILTY PRIVATE STRIP,42.07201389,-104.9867083,1,1818.0,0,0
Y71,ELGIN MUNI,46.38275417,-101.8449028,1,2842.0,0,0
WYS,YELLOWSTONE,44.6883862,-111.1176498,1,8400.0,1,0
Y73,STAMBAUGH,46.07881944,-88.6355,1,2000.0,0,0
X01,EVERGLADES AIRPARK,25.84886805,-81.39029028,1,2400.0,0,0
Y77,BAYFIELD COUNTY,46.57714166,-91.45618611,1,3007.0,0,0
X04,ORLANDO APOPKA,28.70747442,-81.5819645,1,3987.0,0,0
W29,BAY BRIDGE,38.97645515,-76.3299674,1,2714.0,0,0
VBG,VANDENBERG SPACE FORCE BASE,34.73733666,-120.5843126,1,15000.0,0,1
Y89,KALKASKA CITY,44.72518889,-85.20329027,1,3500.0,0,0
VUO,PEARSON FLD,45.62045236,-122.6564883,1,3275.0,0,0
W35,POTOMAC AIRPARK,39.692611,-78.16607958,1,4979.0,0,0
X09,COVEY TRAILS,29.69008333,-95.84047361,1,3352.0,0,0
VCB,NUT TREE,38.37823442,-121.961201,1,4700.0,0,0
X10,BELLE GLADE STATE MUNI,26.69818889,-80.66024444,1,3455.0,0,0
Y99,TRULSON FLD,48.03041666,-101.9511528,1,3200.0,0,0
X13,CARRABELLE-THOMPSON,29.842,-84.70111389,1,4000.0,0,0
W48,ESSEX SKYPARK,39.26241666,-76.432125,1,2081.0,0,0
X14,LA BELLE MUNI,26.74057222,-81.42828589,1,5254.0,0,0
W52,GOHEEN,45.82749875,-122.577374,1,2565.0,0,0
X16,TAILWHEEL ACRES,33.47363065,-97.12243973,1,2450.0,0,0
Z08,OFU,-14.18434291,-169.6701001,1,1980.0,0,0
VAY,SOUTH JERSEY RGNL,39.94287898,-74.84575454,1,3881.0,0,0
Z13,AKIACHAK,60.91380972,-161.4933292,1,3300.0,0,0
X23,UMATILLA MUNI,28.92473548,-81.65178058,1,2876.0,0,0
Z40,GOOSE BAY,61.39465,-149.8422694,1,3000.0,0,0
X25,CHALET SUZANNE AIR STRIP,27.95379583,-81.60142083,1,2313.0,0,0
Z55,LAKE LOUISE,62.29161805,-146.57735,1,2900.0,0,0
VBW,BRIDGEWATER AIR PARK,38.36531722,-78.95896527,1,4034.0,0,0
Z84,CLEAR,64.30039801,-149.1165414,1,3997.0,0,0
X33,DONIPHAN MUNI,36.69385833,-90.78447083,1,2560.0,0,0
Z91,BIRCH CREEK,66.27446118,-145.8182063,1,4000.0,0,0
VWU,WASKISH MUNI,48.14845555,-94.51691528,1,2992.0,0,0
Z98,OTTAWA EXEC,42.81717639,-85.92793889,1,3800.0,0,0
X36,BUCHAN,26.98971764,-82.37336014,1,2040.0,0,0
ZEF,ELKIN MUNI,36.28001183,-80.78606611,1,4001.0,0,0
X39,TAMPA NORTH AERO PARK,28.22127916,-82.37454722,1,3541.0,0,0
W63,LAKE COUNTRY RGNL,36.59636666,-78.55972917,1,4007.0,0,0
X44,MIAMI,25.77478194,-80.16036389,1,14000.0,0,1
WS51,LEEWARD FARM,43.35264764,-90.68102291,1,3791.0,0,0
VAK,CHEVAK,61.54084475,-165.6008918,1,3220.0,0,0
WS84,CRAN BOG N,44.27348676,-90.4815155,1,2200.0,0,0
U61,TWIN BRIDGES,43.94369722,-114.1102444,1,4450.0,0,0
TDF,RALEIGH RGNL AT PERSON COUNTY,36.28460287,-78.9846255,1,6005.0,1,0
TN68,RIVER RUNWAY,36.16822778,-85.88714028,1,1156.0,0,0
TNU,NEWTON MUNI-EARL JOHNSON FLD,41.67442968,-93.0217289,1,5600.0,0,0
TDO,ED CARLSON MEML FLD/SOUTH LEWIS COUNTY,46.47716872,-122.8064755,1,4479.0,0,0
TNW,TIN CREEK,62.53212222,-153.6127889,1,2000.0,0,0
U91,GRASMERE,42.37329583,-115.8794417,1,2750.0,0,0
TNX,TONOPAH TEST RANGE,37.79886758,-116.7807351,1,12001.0,0,1
TNI,FRANCISCO MANGLONA BORJA/TINIAN INTL,14.99923032,145.6193509,1,8600.0,1,0
TE25,BACK PORCH RANCH,29.60189305,-100.31725,1,3995.0,0,0
TZT,BELLE PLAINE MUNI,41.87878993,-92.28453116,1,4001.0,0,0
TE29,LA ESPERANZA RANCH,28.06975,-99.56875972,1,5220.0,0,0
U42,SOUTH VALLEY RGNL,40.61954664,-111.9928893,1,5862.0,0,0
TE39,BUCKER FLD,33.44227222,-97.27237639,1,2000.0,0,0
U76,MOUNTAIN HOME MUNI,43.13160832,-115.730567,1,5000.0,0,0
TE44,R-RANCH AIRSTRIP,33.24225,-96.28866666,1,2588.0,0,0
TN47,DANDRIDGE,36.019608,-83.3915735,1,2989.0,0,0
TE58,TRML D RANCH,28.44513194,-98.03940277,1,2600.0,0,0
TN99,NELSON AIRFIELD,35.13652777,-89.65472222,1,2990.0,0,0
TE73,GRIFFITH RANCH,29.85596944,-94.35319027,1,4159.0,0,0
UT9,WEST DESERT AIRPARK,40.24326805,-112.0920528,1,2600.0,0,0
TE85,MARMACK,30.34238472,-95.66167777,1,2450.0,0,0
TYQ,INDIANAPOLIS EXEC,40.02861077,-86.25140486,1,7000.0,1,0
TBN,WAYNESVILLE-ST ROBERT RGNL FORNEY FLD,37.74162744,-92.14073436,1,6037.0,1,0
U02,MCCARLEY FLD,43.20924915,-112.3495861,1,4314.0,0,0
TA68,RANDYS AIRPARK,30.64202083,-97.52003545,1,3200.0,0,0
U34,GREEN RIVER MUNI,38.96168841,-110.2272884,1,5600.0,0,0
TEL,PERRY COUNTY MUNI,38.01884774,-86.69241076,1,4400.0,0,0
U53,HENRYS LAKE,44.63475833,-111.3427014,1,4600.0,0,0
TER,TELLER,65.24038093,-166.3393878,1,2983.0,0,0
TME,HOUSTON EXEC,29.80503472,-95.89788055,1,6610.0,1,0
TEW,MASON JEWETT FLD,42.56576766,-84.42320621,1,4002.0,0,0
U86,FROSTENSON FLD,43.3418625,-114.7982847,1,2950.0,0,0
TQE,TEKAMAH MUNI,41.76353706,-96.177939,1,4000.0,0,0
U96,CAL BLACK MEML,37.43530364,-110.5642855,1,5700.0,0,0
TQH,TAHLEQUAH MUNI,35.93028696,-95.00451905,1,5001.0,0,0
TN54,MOUNTAIN VIEW,36.17027777,-82.55625,1,1997.0,0,0
TEX,TELLURIDE RGNL,37.95381139,-107.9087416,1,7111.0,1,0
UKF,WILKES COUNTY,36.22360209,-81.09860629,1,6200.0,1,0
TFP,MCCAMPBELL-PORTER,27.91303155,-97.21148757,1,4999.0,0,0
UMT,UMIAT,69.37111266,-152.1349827,1,5583.0,0,0
TGC,GIBSON COUNTY,35.93245319,-88.84894193,1,4802.0,0,0
TE05,LITTLE B FARMS,36.385067,-100.560714,1,3020.0,0,0
TRL,TERRELL MUNI,32.70849579,-96.26709492,1,5006.0,0,0
TX90,LISSIE FLYING SERVICE,29.54169028,-96.22506805,1,2840.0,0,0
TGI,TANGIER ISLAND,37.82586528,-75.9976625,1,2426.0,0,0
TXW,MID VALLEY,26.17870736,-97.97400625,1,6002.0,1,0
TRX,TRENTON MUNI,40.08352848,-93.59063937,1,4307.0,0,0
TLR,MEFFORD FLD,36.15658875,-119.3265674,1,3901.0,0,0
TS05,LA BUENA VIDA,28.15038889,-97.381175,1,3466.0,0,0
TLT,TULUKSAK,61.08772917,-160.9233542,1,3300.0,0,0
TS07,DRY CREEK,29.98621666,-95.6856625,1,3580.0,0,0
U05,RIDDICK FLD,46.31735308,-113.3051506,1,3599.0,0,0
TS20,JOSEPH OF CUPERTINO STOLPORT,33.65069583,-97.43211805,1,1525.0,0,0
U14,NEPHI MUNI,39.73656962,-111.8700508,1,6300.0,1,0
TS41,WARESVILLE,29.6008375,-99.52090972,1,1400.0,0,0
U37,MIDWAY,43.45359722,-112.8072458,1,3800.0,0,0
TS44,DRY BRANCH RANCH,29.84244722,-96.02560972,1,2000.0,0,0
U48,COXS WELL,43.21775278,-113.2275653,1,2700.0,0,0
TS47,PEELER AIRPARK,29.21615556,-98.12102361,1,3829.0,0,0
U56,RIGBY,43.642725,-111.9291625,1,3727.0,0,0
TA77,FLYERS RIDGE,30.42978333,-95.33661806,1,2014.0,0,0
U64,MONTICELLO,37.93242962,-109.3412244,1,5998.0,0,0
TS75,HAMMER AIRFIELD,30.31763611,-95.8579875,1,1000.0,0,0
U70,CASCADE,44.49232639,-116.0147736,1,4300.0,0,0
TS76,REDSTONE RANCH,30.25209861,-98.59474583,1,2700.0,0,0
U81,COLD MEADOWS USFS,45.29350694,-114.9452972,1,4550.0,0,0
TS80,WILDLIFE/STROUD,28.37512916,-100.0063111,1,4802.0,0,0
U88,GARDEN VALLEY,44.06695277,-115.9312764,1,3850.0,0,0
TS90,HIDDEN VALLEY RANCH,29.58508055,-99.55405,1,2011.0,0,0
TN41,WARD FARMS,36.3175,-82.57861111,1,2188.0,0,0
TS95,ALVIE COLE RANCH,31.64360341,-100.9695237,1,3000.0,0,0
TN45,MAGIC VALLEY,35.4510664,-85.31418135,1,603.0,0,0
THM,THOMPSON FALLS,47.57349741,-115.280656,1,4200.0,0,0
UBW,UGNU-KUPARUK,70.33067983,-149.5980651,1,6551.0,1,0
TSO,CARROLL COUNTY-TOLSON,40.56166262,-81.0780793,1,4300.0,0,0
UDD,BERMUDA DUNES,33.74842694,-116.2748074,1,5002.0,0,0
TSP,TEHACHAPI MUNI,35.13499444,-118.4393,1,4040.0,0,0
UIL,QUILLAYUTE,47.93658012,-124.5626154,1,4211.0,0,0
TT12,PASTRANA RANCH,32.27246111,-97.69340555,1,1967.0,0,0
UKL,COFFEY COUNTY,38.30248203,-95.72495743,1,5500.0,0,0
TT16,COSMO FLD,32.93673194,-98.39744722,1,2700.0,0,0
UMM,SUMMIT,63.33104014,-149.1288361,1,3814.0,0,0
TT18,LIONWOOD,29.94802079,-96.37206014,1,2000.0,0,0
TNCM,PRINCESS JULIANA INTL,18.04092777,-63.10895833,1,7546.0,1,0
TT19,CIRCLE C RANCH,30.15761527,-94.70989305,1,2280.0,0,0
UOX,UNIVERSITY-OXFORD,34.38433281,-89.53679482,1,5600.0,0,0
TT21,GRANT RANCH,33.28908333,-97.67104167,1,1400.0,0,0
UT53,SKY RANCH,38.49433333,-109.4469722,1,3690.0,0,0
TT29,DAVIDSON FARMS,33.53415246,-95.69492783,1,1800.0,0,0
TX82,LAGUNA PARK COMMUNITY,31.86367986,-97.38117625,1,1824.0,0,0
TT31,Y BAR RANCH,28.53926666,-98.80069583,1,3090.0,0,0
TX94,FLYING D RANCH,33.45268333,-97.27557917,1,2500.0,0,0
TT37,DRAGON LADY,32.851275,-94.21064722,1,1903.0,0,0
TXKF,L F WADE INTL,32.36403971,-64.67868387,1,9706.0,1,0
TT40,BURKETT RANCH/JACKSON PASTURE,33.07571944,-98.79933472,1,2540.0,0,0
TYL,TAYLOR,34.4527319,-110.1150339,1,7001.0,1,0
TT41,FOUR NOTCH,30.697575,-95.48138983,1,962.0,0,0
TLJ,TATALINA LRRS,62.89491097,-155.9780118,1,3820.0,0,0
TT44,FLYING H FLD,33.66514583,-95.61125833,1,3000.0,0,0
TZR,BOLTON FLD,39.90116619,-83.13690515,1,5500.0,0,0
TT46,PC,30.80471667,-96.43123056,1,2080.0,0,0
TZV,TOMPKINSVILLE/MONROE COUNTY,36.72903929,-85.65237814,1,4000.0,0,0
TT48,WINGMAN AERODROME,35.99344085,-83.29990718,1,2728.0,0,0
U01,AMERICAN FALLS,42.79731639,-112.8251867,1,4900.0,0,0
TT50,DANIEL HQ/PEASE VALLEY AIRSTRIP,34.05101389,-99.58868194,1,2000.0,0,0
U03,BUHL MUNI,42.59739965,-114.8006255,1,3898.0,0,0
UT91,MACKIE RANCH,37.533,-113.7483208,1,2476.0,0,0
U08,PERKINS FLD,36.56810876,-114.4433301,1,4811.0,0,0
UTA,TUNICA MUNI,34.68506358,-90.34778391,1,8500.0,1,0
U12,STANFORD FLD,43.95016666,-111.6846875,1,4500.0,0,0
UTS,HUNTSVILLE MUNI,30.74688346,-95.58715576,1,5005.0,0,0
U30,TEMPLE BAR,36.02045278,-114.3349167,1,3500.0,0,0
THV,YORK,39.9169964,-76.87302461,1,5188.0,0,0
U36,ABERDEEN MUNI,42.92109722,-112.8809083,1,3690.0,0,0
UVA,GARNER FLD,29.21133775,-99.74358681,1,5256.0,0,0
U41,DUBOIS MUNI,44.16235139,-112.2206694,1,4600.0,0,0
UXL,SOUTHLAND FLD,30.13143254,-93.37617583,1,5001.0,0,0
U46,BIG SOUTHERN BUTTE,43.43259305,-113.0554319,1,2600.0,0,0
UZA,ROCK HILL/YORK COUNTY/BRYANT FLD,34.98782611,-81.0571761,1,5500.0,0,0
TA56,FLOYD RANCH,28.05665278,-98.14204166,1,3000.0,0,0
VA20,PAINTER FLD,37.56759306,-75.79385972,1,1200.0,0,0
U55,PANGUITCH MUNI,37.84522083,-112.3919361,1,5700.0,0,0
VA63,WEAVERS LANDING,38.32756541,-79.03026764,1,1470.0,0,0
U58,DOWNEY/HYDE MEML/,42.42423194,-112.1095542,1,3550.0,0,0
VA89,DOVES NEST FLD,37.94777778,-76.97097222,1,612.0,0,0
U62,MACKAY,43.91000833,-113.6023667,1,4389.0,0,0
TIF,THOMAS COUNTY,41.9627001,-100.5702947,1,4402.0,0,0
U65,CAREY,43.30880139,-113.9360181,1,2650.0,0,0
TTF,CUSTER,41.93990072,-83.43466717,1,4997.0,0,0
TA60,FLY NAVY,30.73675212,-97.97447721,1,2000.0,0,0
TTK,KOSRAE,5.35697433,162.9583844,1,5752.0,0,0
TMT,AUSTIN,39.46794338,-117.1974535,1,5999.0,0,0
TA90,DOUBLEWIDE RANCH,32.379356,-97.8154875,1,2053.0,0,0
TN20,SEYMOUR AIR PARK,35.81227916,-83.77464166,1,2300.0,0,0
TTS,SPACE FLORIDA LAUNCH AND LANDING FACILITY,28.61488928,-80.69437093,1,15001.0,0,1
U82,COUNCIL MUNI,44.75034444,-116.4450569,1,3600.0,0,0
TCM,MCCHORD FLD (JOINT BASE LEWIS-MCCHORD),47.13767768,-122.4764751,1,10108.0,0,1
U87,SMILEY CREEK,43.91214722,-114.79605,1,4900.0,0,0
TUP,TUPELO RGNL,34.26899851,-88.76990139,1,7150.0,1,0
U89,GLENNS FERRY MUNI,42.94365972,-115.3300889,1,3050.0,0,0
TIW,TACOMA NARROWS,47.26794005,-122.5781069,1,5002.0,0,0
U92,ANTELOPE VALLEY,43.67714583,-113.6027222,1,3450.0,0,0
TVB,CABOOL MEML,37.13243357,-92.08396912,1,3002.0,0,0
U94,HAZELTON MUNI,42.57640972,-114.1352403,1,3163.0,0,0
TA35,RANCHO HIELO BRAZOS,32.200479,-97.84234935,1,3508.0,0,0
U99,LAIDLAW CORRALS,43.03701666,-113.7336222,1,2250.0,0,0
TKA,TALKEETNA,62.321372,-150.0927176,1,3500.0,0,0
UAO,AURORA STATE,45.24712639,-122.7700469,1,5003.0,0,0
TCT,TAKOTNA,62.99293055,-156.0297222,1,3300.0,0,0
UBS,COLUMBUS-LOWNDES COUNTY,33.46533744,-88.38075417,1,4503.0,0,0
TVK,CENTERVILLE MUNI,40.6844288,-92.90099422,1,4099.0,0,0
UBX,CUBA MUNI,38.06877298,-91.4288585,1,3420.0,0,0
TVL,LAKE TAHOE,38.89389708,-119.9953386,1,8541.0,1,0
UCY,EVERETT-STEWART RGNL,36.37974054,-88.98570173,1,6503.0,1,0
TVR,VICKSBURG TALLULAH RGNL,32.35160611,-91.02768872,1,5002.0,0,0
UDG,DARLINGTON COUNTY,34.44748859,-79.88642383,1,5500.0,0,0
TVY,BOLINDER FLD-TOOELE VALLEY,40.6125533,-112.3507774,1,6102.0,1,0
TN75,JOPPA,36.23132361,-83.6207375,1,2500.0,0,0
TKI,MCKINNEY NTL,33.17706528,-96.58876666,1,7002.0,1,0
TN81,RATTLESNAKE RIDGE,36.46467361,-87.63553889,1,2500.0,0,0
TKK,CHUUK INTL,7.46189076,151.8430174,1,6013.0,1,0
UKI,UKIAH MUNI,39.12595258,-123.2008596,1,4423.0,0,0
TWT,STURGIS MUNI,37.54176385,-87.95434953,1,5000.0,0,0
UKT,QUAKERTOWN,40.43514716,-75.38195215,1,3210.0,0,0
TX0,SHANK N BANK,28.74007148,-96.4681894,1,5002.0,0,0
TNC,TIN CITY LRRS,65.56402417,-167.9224969,1,4702.0,0,0
TX13,MESA VISTA RANCH,35.88927147,-101.03013,1,6000.0,0,0
UMP,INDIANAPOLIS METRO,39.93539846,-86.04506772,1,4004.0,0,0
TX14,BONEYARD AIRSTRIP,30.2705775,-96.1626685,1,2682.0,0,0
UNI,OHIO UNIVERSITY,39.21189283,-82.2292554,1,5600.0,0,0
TX16,PARKERS LANDING,33.40014444,-96.49834444,1,1775.0,0,0
UNO,WEST PLAINS RGNL,36.87842296,-91.90267452,1,5101.0,0,0
TX2,CHASE FLD INDUSTRIAL,28.36244945,-97.66192976,1,8000.0,1,0
UNV,STATE COLLEGE RGNL,40.8500117,-77.84758583,1,6701.0,1,0
TKV,TOMAHAWK RGNL,45.4693738,-89.80488959,1,4401.0,0,0
UPP,UPOLU,20.2652,-155.8599472,1,3800.0,0,0
TX25,LOCHRIDGE RANCH,31.98923333,-95.951025,1,4850.0,0,0
USW,BOGGS FLD,38.82379665,-81.34882887,1,4549.0,0,0
TX36,BOYD,32.06092361,-97.58856944,1,3100.0,0,0
UT89,COLD WATER,41.6816125,-111.9818097,1,500.0,0,0
TX40,ECHO LAKE,32.2535,-95.65549306,1,2600.0,0,0
TNT,DADE-COLLIER TRAINING AND TRANSITION,25.86179378,-80.89699171,1,10499.0,0,1
TAL,RALPH M CALHOUN MEML,65.17439772,-152.1081113,1,4400.0,0,0
TT57,MANGHAM,31.64514637,-98.64462678,1,2000.0,0,0
UTO,INDIAN MOUNTAIN LRRS,65.99277222,-153.7034889,1,4100.0,0,0
TT65,3 BARREL RANCH,30.03161389,-96.41862916,1,930.0,0,0
UUO,WILLOW,61.75445139,-150.0517181,1,4400.0,0,0
TT66,ROWDY T RANCH,32.10811805,-96.80851944,1,2750.0,0,0
UUV,SULLIVAN RGNL,38.23348046,-91.16428487,1,4500.0,0,0
TT73,VOGT'S VISTA,32.54158944,-95.947774,1,1682.0,0,0
UWL,NEW CASTLE HENRY COUNTY MARLATT FLD,39.87673157,-85.32528658,1,4201.0,0,0
TT75,BERKLEY RANCH,30.43255416,-95.745825,1,2135.0,0,0
UYF,MADISON COUNTY,39.93271255,-83.46199268,1,4000.0,0,0
TT87,AGUA NADA RANCH,29.79865279,-100.2878724,1,2245.0,0,0
VA10,CATAWBA VALLEY,37.28409861,-80.30093333,1,1751.0,0,0
TT91,ORTH PASTURE,30.29054166,-100.0221389,1,3487.0,0,0
VA59,SOUTH FORK FLD,36.7668625,-81.57741806,1,1400.0,0,0
TT98,KELLY AIR FLD,33.65880833,-96.46767222,1,2584.0,0,0
VA65,ROCK,37.8625,-79.35736111,1,971.0,0,0
TT99,LEINART FARMS AIRSTRIP,33.19205833,-96.21984166,1,2710.0,0,0
VA99,FEDERHART-OPHELIA,37.905375,-76.29059722,1,2200.0,0,0
TTA,RALEIGH EXEC JETPORT AT SANFORD-LEE COUNTY,35.58243939,-79.10133747,1,6501.0,1,0
TA28,SCOTT,26.55508611,-97.82329444,1,2660.0,0,0
TTD,PORTLAND-TROUTDALE,45.54936968,-122.4012517,1,5399.0,0,0
SYV,SYLVESTER,31.55715465,-83.8940363,1,4525.0,0,0
SGY,SKAGWAY,59.46020555,-135.3168403,1,3550.0,0,0
T70,LAUGHLIN AFB AUX NR 1,29.11842693,-100.4722412,1,6001.0,1,0
SD2,LAKE COCHRANE,44.70976389,-96.47454167,1,3920.0,0,0
SHN,SANDERSON FLD,47.23355905,-123.1475426,1,5005.0,0,0
SAA,SHIVELY FLD,41.443523,-106.8275213,1,8801.0,1,0
T30,MC KINLEY FLD,28.82225069,-99.10903028,1,5027.0,0,0
SKA,FAIRCHILD AFB,47.61505417,-117.6558014,1,13899.0,0,1
SGS,SOUTH ST PAUL MUNI/RICHARD E FLEMING FLD,44.85713597,-93.03285306,1,4002.0,0,0
SKF,KELLY FLD,29.38423333,-98.58111667,1,11550.0,0,1
SVA,SAVOONGA,63.68626528,-170.4931611,1,4400.0,0,0
SC07,ALANS,33.675375,-80.95018055,1,2675.0,0,0
SIF,ROCKINGHAM COUNTY NC SHILOH,36.43721604,-79.85101004,1,5200.0,0,0
SKW,SKWENTNA,61.9661125,-151.1953903,1,3400.0,0,0
T11,YAP INTL,9.4989109,138.0824842,1,6000.0,0,0
